id_folha,pai_id,nivel,codigo_folha,descricao_folha,caminho_codigo,profundidade,empresa_id,departamento_id,categoria_id,sub_categoria_id,segmento_id,sub_segmento_id,codigo_departamento_id,codigo_categoria_id,codigo_sub_categoria_id,codigo_segmento_id,codigo_sub_segmento_id,descricao_departamento_id,descricao_categoria_id,descricao_sub_categoria_id,descricao_segmento_id,descricao_sub_segmento_id
52479,52410,4,5,GUARANA,10 > 4 > 5 > 5,4,633,52186,52190,52410,52479,,10,4,5,5,,BEBIDA NAO ALCOOLICA,REFRESCO PO,REFRESCO PO ACIMA 20G ATE 50G,GUARANA,
52485,52410,4,6,LARANJA,10 > 4 > 5 > 6,4,633,52186,52190,52410,52485,,10,4,5,6,,BEBIDA NAO ALCOOLICA,REFRESCO PO,REFRESCO PO ACIMA 20G ATE 50G,LARANJA,
52489,52410,4,7,LARANJA E ACEROLA,10 > 4 > 5 > 7,4,633,52186,52190,52410,52489,,10,4,5,7,,BEBIDA NAO ALCOOLICA,REFRESCO PO,REFRESCO PO ACIMA 20G ATE 50G,LARANJA E ACEROLA,
52492,52410,4,8,LIMAO,10 > 4 > 5 > 8,4,633,52186,52190,52410,52492,,10,4,5,8,,BEBIDA NAO ALCOOLICA,REFRESCO PO,REFRESCO PO ACIMA 20G ATE 50G,LIMAO,
52495,52410,4,9,MANGA,10 > 4 > 5 > 9,4,633,52186,52190,52410,52495,,10,4,5,9,,BEBIDA NAO ALCOOLICA,REFRESCO PO,REFRESCO PO ACIMA 20G ATE 50G,MANGA,
52431,52413,4,1,8G,10 > 4 > 6 > 1,4,633,52186,52190,52413,52431,,10,4,6,1,,BEBIDA NAO ALCOOLICA,REFRESCO PO,REFRESCO PO ZERO ATE 20G,8G,
55204,54944,2,5,GOIABADA,10 > 5,2,633,54944,55204,,,,10,5,,,,ENLATADOS DOCES,GOIABADA,,,
52422,52388,3,10,200ML,10 > 5 > 10,3,633,52186,52388,52422,,,10,5,10,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,200ML,,
52423,52388,3,11,2L,10 > 5 > 11,3,633,52186,52388,52423,,,10,5,11,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,2L,,
52515,52432,5,1,COLA,10 > 5 > 1 > 1 > 1,5,633,52186,52388,52392,52432,52515,10,5,1,1,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,PET,1L,COLA
52424,52388,3,12,250ML,10 > 5 > 12,3,633,52186,52388,52424,,,10,5,12,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,250ML,,
52516,52455,5,1,COLA,10 > 5 > 1 > 2 > 1,5,633,52186,52388,52392,52455,52516,10,5,1,2,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,PET,2L,COLA
52542,52455,5,2,LARANJA,10 > 5 > 1 > 2 > 2,5,633,52186,52388,52392,52455,52542,10,5,1,2,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,PET,2L,LARANJA
52425,52388,3,13,5ML,10 > 5 > 13,3,633,52186,52388,52425,,,10,5,13,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,5ML,,
52517,52465,5,1,200ML,10 > 5 > 1 > 3 > 1,5,633,52186,52388,52392,52465,52517,10,5,1,3,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,PET,LARANJA,200ML
52543,52465,5,2,GUARANA,10 > 5 > 1 > 3 > 2,5,633,52186,52388,52392,52465,52543,10,5,1,3,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,PET,LARANJA,GUARANA
52426,52388,3,14,600ML,10 > 5 > 14,3,633,52186,52388,52426,,,10,5,14,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,600ML,,
52518,52473,5,1,COLA,10 > 5 > 1 > 4 > 1,5,633,52186,52388,52392,52473,52518,10,5,1,4,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,PET,3L,COLA
52528,52499,5,1,COLA,10 > 5 > 2 > 10 > 1,5,633,52186,52388,52397,52499,52528,10,5,2,10,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,3L,COLA
52550,52499,5,2,GUARANA,10 > 5 > 2 > 10 > 2,5,633,52186,52388,52397,52499,52550,10,5,2,10,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,3L,GUARANA
52561,52499,5,3,LARANJA,10 > 5 > 2 > 10 > 3,5,633,52186,52388,52397,52499,52561,10,5,2,10,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,3L,LARANJA
52519,52433,5,1,GUARANA,10 > 5 > 2 > 1 > 1,5,633,52186,52388,52397,52433,52519,10,5,2,1,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,1L,GUARANA
52529,52502,5,1,LIMAO,10 > 5 > 2 > 11 > 1,5,633,52186,52388,52397,52502,52529,10,5,2,11,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,500ML,LIMAO
52544,52433,5,2,MATE COURO,10 > 5 > 2 > 1 > 2,5,633,52186,52388,52397,52433,52544,10,5,2,1,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,1L,MATE COURO
52530,52504,5,1,COLA,10 > 5 > 2 > 12 > 1,5,633,52186,52388,52397,52504,52530,10,5,2,12,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,5L,COLA
52551,52504,5,2,GUARANA,10 > 5 > 2 > 12 > 2,5,633,52186,52388,52397,52504,52551,10,5,2,12,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,5L,GUARANA
52562,52504,5,3,LARANJA,10 > 5 > 2 > 12 > 3,5,633,52186,52388,52397,52504,52562,10,5,2,12,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,5L,LARANJA
52571,52504,5,4,LIMAO,10 > 5 > 2 > 12 > 4,5,633,52186,52388,52397,52504,52571,10,5,2,12,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,5L,LIMAO
52531,52506,5,1,COLA,10 > 5 > 2 > 13 > 1,5,633,52186,52388,52397,52506,52531,10,5,2,13,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,600ML,COLA
52552,52506,5,2,GUARANA,10 > 5 > 2 > 13 > 2,5,633,52186,52388,52397,52506,52552,10,5,2,13,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,600ML,GUARANA
52563,52506,5,3,KUAT,10 > 5 > 2 > 13 > 3,5,633,52186,52388,52397,52506,52563,10,5,2,13,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,600ML,KUAT
52572,52506,5,4,LARANJA,10 > 5 > 2 > 13 > 4,5,633,52186,52388,52397,52506,52572,10,5,2,13,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,600ML,LARANJA
52577,52506,5,5,UVA,10 > 5 > 2 > 13 > 5,5,633,52186,52388,52397,52506,52577,10,5,2,13,5,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,600ML,UVA
52532,52508,5,1,MORANGO,10 > 5 > 2 > 14 > 1,5,633,52186,52388,52397,52508,52532,10,5,2,14,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,660ML,MORANGO
52533,52509,5,1,GUARANA,10 > 5 > 2 > 15 > 1,5,633,52186,52388,52397,52509,52533,10,5,2,15,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,DIET,GUARANA
52553,52509,5,2,LIMAO,10 > 5 > 2 > 15 > 2,5,633,52186,52388,52397,52509,52553,10,5,2,15,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,DIET,LIMAO
52564,52509,5,3,MATE,10 > 5 > 2 > 15 > 3,5,633,52186,52388,52397,52509,52564,10,5,2,15,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,DIET,MATE
52534,52510,5,1,GUARANA,10 > 5 > 2 > 16 > 1,5,633,52186,52388,52397,52510,52534,10,5,2,16,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,PET,GUARANA
52535,52511,5,1,LARANJA,10 > 5 > 2 > 17 > 1,5,633,52186,52388,52397,52511,52535,10,5,2,17,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,ZERO,LARANJA
52520,52456,5,1,COLA,10 > 5 > 2 > 2 > 1,5,633,52186,52388,52397,52456,52520,10,5,2,2,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,200ML,COLA
52521,52466,5,1,COLA,10 > 5 > 2 > 3 > 1,5,633,52186,52388,52397,52466,52521,10,5,2,3,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,220ML,COLA
52545,52466,5,2,GUARANA,10 > 5 > 2 > 3 > 2,5,633,52186,52388,52397,52466,52545,10,5,2,3,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,220ML,GUARANA
52556,52466,5,3,LARANJA,10 > 5 > 2 > 3 > 3,5,633,52186,52388,52397,52466,52556,10,5,2,3,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,220ML,LARANJA
52566,52466,5,4,UVA,10 > 5 > 2 > 3 > 4,5,633,52186,52388,52397,52466,52566,10,5,2,3,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,220ML,UVA
52522,52474,5,1,COLA,10 > 5 > 2 > 4 > 1,5,633,52186,52388,52397,52474,52522,10,5,2,4,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,237ML,COLA
52546,52474,5,2,ITUBAINA,10 > 5 > 2 > 4 > 2,5,633,52186,52388,52397,52474,52546,10,5,2,4,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,237ML,ITUBAINA
52557,52474,5,3,LARANJA,10 > 5 > 2 > 4 > 3,5,633,52186,52388,52397,52474,52557,10,5,2,4,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,237ML,LARANJA
52567,52474,5,4,LIMAO,10 > 5 > 2 > 4 > 4,5,633,52186,52388,52397,52474,52567,10,5,2,4,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,237ML,LIMAO
52574,52474,5,5,UVA,10 > 5 > 2 > 4 > 5,5,633,52186,52388,52397,52474,52574,10,5,2,4,5,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,237ML,UVA
52523,52480,5,1,COLA,10 > 5 > 2 > 5 > 1,5,633,52186,52388,52397,52480,52523,10,5,2,5,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,250ML,COLA
52547,52480,5,2,GUARANA,10 > 5 > 2 > 5 > 2,5,633,52186,52388,52397,52480,52547,10,5,2,5,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,250ML,GUARANA
52558,52480,5,3,LARANJA,10 > 5 > 2 > 5 > 3,5,633,52186,52388,52397,52480,52558,10,5,2,5,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,250ML,LARANJA
52568,52480,5,4,UVA,10 > 5 > 2 > 5 > 4,5,633,52186,52388,52397,52480,52568,10,5,2,5,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,250ML,UVA
52524,52486,5,1,GUARANA,10 > 5 > 2 > 6 > 1,5,633,52186,52388,52397,52486,52524,10,5,2,6,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,269ML,GUARANA
52525,52490,5,1,ABACAXI,10 > 5 > 2 > 7 > 1,5,633,52186,52388,52397,52490,52525,10,5,2,7,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,ABACAXI
52582,52490,5,10,MATE,10 > 5 > 2 > 7 > 10,5,633,52186,52388,52397,52490,52582,10,5,2,7,10,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,MATE
52583,52490,5,11,MATE COURO,10 > 5 > 2 > 7 > 11,5,633,52186,52388,52397,52490,52583,10,5,2,7,11,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,MATE COURO
52584,52490,5,12,TUTTI FRUTI,10 > 5 > 2 > 7 > 12,5,633,52186,52388,52397,52490,52584,10,5,2,7,12,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,TUTTI FRUTI
52585,52490,5,13,UVA,10 > 5 > 2 > 7 > 13,5,633,52186,52388,52397,52490,52585,10,5,2,7,13,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,UVA
52548,52490,5,2,COLA,10 > 5 > 2 > 7 > 2,5,633,52186,52388,52397,52490,52548,10,5,2,7,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,COLA
52559,52490,5,3,CP,10 > 5 > 2 > 7 > 3,5,633,52186,52388,52397,52490,52559,10,5,2,7,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,CP
52569,52490,5,4,GUARANA,10 > 5 > 2 > 7 > 4,5,633,52186,52388,52397,52490,52569,10,5,2,7,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,GUARANA
52575,52490,5,5,GUARAPAN,10 > 5 > 2 > 7 > 5,5,633,52186,52388,52397,52490,52575,10,5,2,7,5,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,GUARAPAN
52578,52490,5,6,ITUBAINA,10 > 5 > 2 > 7 > 6,5,633,52186,52388,52397,52490,52578,10,5,2,7,6,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,ITUBAINA
52579,52490,5,7,LARANJA,10 > 5 > 2 > 7 > 7,5,633,52186,52388,52397,52490,52579,10,5,2,7,7,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,LARANJA
52580,52490,5,8,LIMAO,10 > 5 > 2 > 7 > 8,5,633,52186,52388,52397,52490,52580,10,5,2,7,8,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,LIMAO
52581,52490,5,9,MACA VERDE,10 > 5 > 2 > 7 > 9,5,633,52186,52388,52397,52490,52581,10,5,2,7,9,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,2L,MACA VERDE
52526,52493,5,1,COLA,10 > 5 > 2 > 8 > 1,5,633,52186,52388,52397,52493,52526,10,5,2,8,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,310ML,COLA
52527,52496,5,1,COLA,10 > 5 > 2 > 9 > 1,5,633,52186,52388,52397,52496,52527,10,5,2,9,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,350ML,COLA
52549,52496,5,2,GUARANA,10 > 5 > 2 > 9 > 2,5,633,52186,52388,52397,52496,52549,10,5,2,9,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,350ML,GUARANA
52560,52496,5,3,LARANJA,10 > 5 > 2 > 9 > 3,5,633,52186,52388,52397,52496,52560,10,5,2,9,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,350ML,LARANJA
52570,52496,5,4,LIMAO,10 > 5 > 2 > 9 > 4,5,633,52186,52388,52397,52496,52570,10,5,2,9,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,350ML,LIMAO
52576,52496,5,5,UVA,10 > 5 > 2 > 9 > 5,5,633,52186,52388,52397,52496,52576,10,5,2,9,5,BEBIDA NAO ALCOOLICA,REFRIGERANTE,LATA,350ML,UVA
52434,52403,4,1,1L,10 > 5 > 3 > 1,4,633,52186,52388,52403,52434,,10,5,3,1,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,GARRAFA,1L,
52457,52403,4,2,2L,10 > 5 > 3 > 2,4,633,52186,52388,52403,52457,,10,5,3,2,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,GARRAFA,2L,
52536,52435,5,1,COLA,10 > 5 > 4 > 1 > 1,5,633,52186,52388,52408,52435,52536,10,5,4,1,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,220ML,COLA
52554,52435,5,2,LIMAO,10 > 5 > 4 > 1 > 2,5,633,52186,52388,52408,52435,52554,10,5,4,1,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,220ML,LIMAO
52537,52458,5,1,COLA,10 > 5 > 4 > 2 > 1,5,633,52186,52388,52408,52458,52537,10,5,4,2,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,350ML,COLA
52555,52458,5,2,GUARANA,10 > 5 > 4 > 2 > 2,5,633,52186,52388,52408,52458,52555,10,5,4,2,2,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,350ML,GUARANA
52565,52458,5,3,LIMAO,10 > 5 > 4 > 2 > 3,5,633,52186,52388,52408,52458,52565,10,5,4,2,3,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,350ML,LIMAO
52573,52458,5,4,UVA,10 > 5 > 4 > 2 > 4,5,633,52186,52388,52408,52458,52573,10,5,4,2,4,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,350ML,UVA
52538,52467,5,1,COLA,10 > 5 > 4 > 3 > 1,5,633,52186,52388,52408,52467,52538,10,5,4,3,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,600ML,COLA
52539,52475,5,1,350ML,10 > 5 > 4 > 4 > 1,5,633,52186,52388,52408,52475,52539,10,5,4,4,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,AGUA TONICA,350ML
52540,52481,5,1,350ML,10 > 5 > 4 > 5 > 1,5,633,52186,52388,52408,52481,52540,10,5,4,5,1,BEBIDA NAO ALCOOLICA,REFRIGERANTE,RETORNAVEL,AGUA TONICA DIET,350ML
52411,52388,3,5,1L,10 > 5 > 5,3,633,52186,52388,52411,,,10,5,5,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,1L,,
52414,52388,3,6,510ML,10 > 5 > 6,3,633,52186,52388,52414,,,10,5,6,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,510ML,,
52416,52388,3,7,25L,10 > 5 > 7,3,633,52186,52388,52416,,,10,5,7,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,25L,,
52418,52388,3,8,350ML,10 > 5 > 8,3,633,52186,52388,52418,,,10,5,8,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,350ML,,
52420,52388,3,9,5L,10 > 5 > 9,3,633,52186,52388,52420,,,10,5,9,,,BEBIDA NAO ALCOOLICA,REFRIGERANTE,5L,,
52436,52393,4,1,1L,10 > 6 > 1 > 1,4,633,52186,52389,52393,52436,,10,6,1,1,,BEBIDA NAO ALCOOLICA,ENERGETICO,PET,1L,
52459,52393,4,2,"2,1L",10 > 6 > 1 > 2,4,633,52186,52389,52393,52459,,10,6,1,2,,BEBIDA NAO ALCOOLICA,ENERGETICO,PET,"2,1L",
52468,52393,4,3,269ML,10 > 6 > 1 > 3,4,633,52186,52389,52393,52468,,10,6,1,3,,BEBIDA NAO ALCOOLICA,ENERGETICO,PET,269ML,
52476,52393,4,4,2L,10 > 6 > 1 > 4,4,633,52186,52389,52393,52476,,10,6,1,4,,BEBIDA NAO ALCOOLICA,ENERGETICO,PET,2L,
52482,52393,4,5,400ML,10 > 6 > 1 > 5,4,633,52186,52389,52393,52482,,10,6,1,5,,BEBIDA NAO ALCOOLICA,ENERGETICO,PET,400ML,
52487,52393,4,6,500ML,10 > 6 > 1 > 6,4,633,52186,52389,52393,52487,,10,6,1,6,,BEBIDA NAO ALCOOLICA,ENERGETICO,PET,500ML,
52437,52398,4,1,250ML,10 > 6 > 2 > 1,4,633,52186,52389,52398,52437,,10,6,2,1,,BEBIDA NAO ALCOOLICA,ENERGETICO,LATA ATE 355ML,250ML,
52460,52398,4,2,260ML,10 > 6 > 2 > 2,4,633,52186,52389,52398,52460,,10,6,2,2,,BEBIDA NAO ALCOOLICA,ENERGETICO,LATA ATE 355ML,260ML,
52469,52398,4,3,269ML,10 > 6 > 2 > 3,4,633,52186,52389,52398,52469,,10,6,2,3,,BEBIDA NAO ALCOOLICA,ENERGETICO,LATA ATE 355ML,269ML,
52477,52398,4,4,270ML,10 > 6 > 2 > 4,4,633,52186,52389,52398,52477,,10,6,2,4,,BEBIDA NAO ALCOOLICA,ENERGETICO,LATA ATE 355ML,270ML,
52483,52398,4,5,355ML,10 > 6 > 2 > 5,4,633,52186,52389,52398,52483,,10,6,2,5,,BEBIDA NAO ALCOOLICA,ENERGETICO,LATA ATE 355ML,355ML,
52438,52404,4,1,473ML,10 > 6 > 3 > 1,4,633,52186,52389,52404,52438,,10,6,3,1,,BEBIDA NAO ALCOOLICA,ENERGETICO,LATAO,473ML,
52439,52394,4,1,20KG,10 > 7 > 1 > 1,4,633,52186,52390,52394,52439,,10,7,1,1,,BEBIDA NAO ALCOOLICA,GELO,ESCAMA,20KG,
52461,52394,4,2,9KG,10 > 7 > 1 > 2,4,633,52186,52390,52394,52461,,10,7,1,2,,BEBIDA NAO ALCOOLICA,GELO,ESCAMA,9KG,
52440,52399,4,1,4KG,10 > 7 > 2 > 1,4,633,52186,52390,52399,52440,,10,7,2,1,,BEBIDA NAO ALCOOLICA,GELO,CUBO FILTRADO,4KG,
52441,52395,4,1,500ML,10 > 8 > 1 > 1,4,633,52186,52391,52395,52441,,10,8,1,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,LIMAO,500ML,
52442,52400,4,1,500ML,10 > 8 > 2 > 1,4,633,52186,52391,52400,52442,,10,8,2,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,MARACUJA,500ML,
52443,52405,4,1,500ML,10 > 8 > 3 > 1,4,633,52186,52391,52405,52443,,10,8,3,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,UVA,500ML,
52444,52409,4,1,500ML,10 > 8 > 4 > 1,4,633,52186,52391,52409,52444,,10,8,4,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,FRUTAS CITRICAS,500ML,
52445,52412,4,1,500ML,10 > 8 > 5 > 1,4,633,52186,52391,52412,52445,,10,8,5,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,LARANJA,500ML,
52446,52415,4,1,500ML,10 > 8 > 6 > 1,4,633,52186,52391,52415,52446,,10,8,6,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,MORANGO E MARACUJA,500ML,
52447,52417,4,1,500ML,10 > 8 > 7 > 1,4,633,52186,52391,52417,52447,,10,8,7,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,TANGERINA,500ML,
52448,52419,4,1,500ML,10 > 8 > 8 > 1,4,633,52186,52391,52419,52448,,10,8,8,1,,BEBIDA NAO ALCOOLICA,ISOTONICO,MAONTAIN,500ML,
52421,52391,3,9,DOUTOR UP,10 > 8 > 9,3,633,52186,52391,52421,,,10,8,9,,,BEBIDA NAO ALCOOLICA,ISOTONICO,DOUTOR UP,,
54892,54878,2,1,MERCEARIA SECA,1 > 1,2,633,54878,54892,,,,1,1,,,,ALIMENTOS,MERCEARIA SECA,,,
55470,55026,3,1,PRETO,1 > 1 > 1,3,633,54935,55026,55470,,,1,1,1,,,CEREAIS,FEIJAO,PRETO,,
45952,45823,5,1,10M,1 > 1 > 10 > 1 > 1,5,633,45786,45787,45800,45823,45952,1,1,10,1,1,CUIDADO CASA,ACESSORIO LIMPEZA,VARAL,CORDA,10M
53218,53192,4,1,250G,11 > 10 > 1 > 1,4,633,52386,53188,53192,53218,,11,10,1,1,,MERCEARIA DOCE,FRUTA SECA,DAMASCO,250G,
45962,45823,5,2,N3,1 > 1 > 10 > 1 > 2,5,633,45786,45787,45800,45823,45962,1,1,10,1,2,CUIDADO CASA,ACESSORIO LIMPEZA,VARAL,CORDA,N3
53227,53192,4,2,KG,11 > 10 > 1 > 2,4,633,52386,53188,53192,53227,,11,10,1,2,,MERCEARIA DOCE,FRUTA SECA,DAMASCO,KG,
45969,45823,5,3,N5,1 > 1 > 10 > 1 > 3,5,633,45786,45787,45800,45823,45969,1,1,10,1,3,CUIDADO CASA,ACESSORIO LIMPEZA,VARAL,CORDA,N5
45953,45837,5,1,10M,1 > 1 > 10 > 2 > 1,5,633,45786,45787,45800,45837,45953,1,1,10,2,1,CUIDADO CASA,ACESSORIO LIMPEZA,VARAL,CORDA ACO,10M
53219,53195,4,1,250G,11 > 10 > 2 > 1,4,633,52386,53188,53195,53219,,11,10,2,1,,MERCEARIA DOCE,FRUTA SECA,FRUTA CRISTALIZADA,250G,
45963,45837,5,2,20M,1 > 1 > 10 > 2 > 2,5,633,45786,45787,45800,45837,45963,1,1,10,2,2,CUIDADO CASA,ACESSORIO LIMPEZA,VARAL,CORDA ACO,20M
53228,53195,4,2,KG,11 > 10 > 2 > 2,4,633,52386,53188,53195,53228,,11,10,2,2,,MERCEARIA DOCE,FRUTA SECA,FRUTA CRISTALIZADA,KG,
45954,45849,5,1,10M,1 > 1 > 10 > 3 > 1,5,633,45786,45787,45800,45849,45954,1,1,10,3,1,CUIDADO CASA,ACESSORIO LIMPEZA,VARAL,CORDA NYLON,10M
45814,45789,4,1,0,1 > 1 > 1 > 1,4,633,45786,45787,45789,45814,,1,1,1,1,,CUIDADO CASA,ACESSORIO LIMPEZA,LA DE ACO,0,
52607,52592,4,1,50G,11 > 1 > 10 > 1,4,633,52386,52387,52592,52607,,11,1,10,1,,MERCEARIA DOCE,DOCE,PO CHANTILLY,50G,
53891,53820,5,1,150G,11 > 11 > 10 > 1 > 1,5,633,52386,53189,53803,53820,53891,11,11,10,1,1,MERCEARIA DOCE,BISCOITO,COOKIE LIGHT,AVELA,150G
45955,45824,5,1,DEC,1 > 1 > 11 > 1 > 1,5,633,45786,45787,45801,45824,45955,1,1,11,1,1,CUIDADO CASA,ACESSORIO LIMPEZA,RODO,PIA,DEC
52541,52449,5,1,100G,11 > 1 > 1 > 1 > 1,5,633,52386,52387,52396,52449,52541,11,1,1,1,1,MERCEARIA DOCE,DOCE,CEREJA,100G,100G
52608,52593,4,1,800G,11 > 1 > 11 > 1,4,633,52386,52387,52593,52608,,11,1,11,1,,MERCEARIA DOCE,DOCE,CIDRA SEMI PRONTA,800G,
53308,53255,5,1,120G,11 > 11 > 1 > 10 > 1,5,633,52386,53189,53193,53255,53308,11,11,1,10,1,MERCEARIA DOCE,BISCOITO,INTEGRAL,CACAU,120G
53337,53255,5,2,145G,11 > 11 > 1 > 10 > 2,5,633,52386,53189,53193,53255,53337,11,11,1,10,2,MERCEARIA DOCE,BISCOITO,INTEGRAL,CACAU,145G
53350,53255,5,3,200G,11 > 11 > 1 > 10 > 3,5,633,52386,53189,53193,53255,53350,11,11,1,10,3,MERCEARIA DOCE,BISCOITO,INTEGRAL,CACAU,200G
53299,53220,5,1,108G,11 > 11 > 1 > 1 > 1,5,633,52386,53189,53193,53220,53299,11,11,1,1,1,MERCEARIA DOCE,BISCOITO,INTEGRAL,3 CEREAIS,108G
53901,53872,5,1,400G,11 > 11 > 11 > 10 > 1,5,633,52386,53189,53804,53872,53901,11,11,11,10,1,MERCEARIA DOCE,BISCOITO,ROSQUINHA,TRADICIONAL,400G
53940,53872,5,2,800G,11 > 11 > 11 > 10 > 2,5,633,52386,53189,53804,53872,53940,11,11,11,10,2,MERCEARIA DOCE,BISCOITO,ROSQUINHA,TRADICIONAL,800G
53309,53258,5,1,170G,11 > 11 > 1 > 11 > 1,5,633,52386,53189,53193,53258,53309,11,11,1,11,1,MERCEARIA DOCE,BISCOITO,INTEGRAL,CASTANHA,170G
53892,53821,5,1,200G,11 > 11 > 11 > 1 > 1,5,633,52386,53189,53804,53821,53892,11,11,11,1,1,MERCEARIA DOCE,BISCOITO,ROSQUINHA,BANANA,200G
53935,53821,5,2,400G,11 > 11 > 11 > 1 > 2,5,633,52386,53189,53804,53821,53935,11,11,11,1,2,MERCEARIA DOCE,BISCOITO,ROSQUINHA,BANANA,400G
