id,empresa_id,codigo_produto,descricao,departamento_id,categoria_id,sub_categoria_id,segmento_id,sub_segmento_id
1720998,633,2363,SUI TOUCINHO TORRESMO KG,46186,46390,46439,46518,
1720999,633,2370,DOCE DIET FLORMEL ABO COCO 210G,49786,49986,49994,50086,50152
1721000,633,2400,QUEIJO PARMESAO SUACUI FRAC KG,50586,50587,50812,50834,
1721001,633,2417,LINGUICA SALAMINHO KG,54186,54586,54590,54627,54762
1721002,633,2424,LINGUICA CHURRASCO REZENDE KG,54186,54586,54590,54627,54762
1721003,633,2431,DOCE G LEITE PASTOSO KG,52386,52387,52596,52640,52783
1721004,633,2455,SALSICHAO PIF PAF KG,54186,54586,54806,54821,54849
1721005,633,2462,PAD BISC PAPA OVO KALU KG,53986,53989,54044,54121,
1721006,633,2509,PAD BOLO MARACUJA COM COBERTURA KG,53986,53989,54049,54122,
1721007,633,2516,PAD BOLO INTEGRAL SABORES KG,53986,53989,54049,54122,
1721008,633,2523,APRESUNTADO SADIA PC PD KG,,,,,
1721009,633,2530,APRESUNTADO SADIA FAT KG,54186,54586,54587,54608,54698
1721010,633,2547,LINGUICA SUINA SADIA KG,54186,54586,54590,54829,54870
1721011,633,2554,PESCOCO PERU CONG KG,54186,54195,,,
1721012,633,2578,APRESUNTADO LANCHE FATIADO KG,54186,54586,54587,54608,54698
1721013,633,2585,PAD PAO DOCE NOZINHO KALU KG,,,,,
1721014,633,2592,HF MANGA PALMER KG,53988,54190,54242,,
1721015,633,2622,QUEIJO MINAS MAGRO KG,50586,50587,50802,50856,
1721016,633,2646,PAD BISCOITO QUEBRA QUEBRA KALU KG,53986,53989,54044,54121,
1721017,633,2684,BOV PICANHA GRILL KG,46186,46188,46455,46480,
1721018,633,2707,PAD BOLO INDIANO KALU KG,53986,53989,54049,54122,
1721019,633,2721,QUEIJO MUSSARELA PC PDC KG,,,,,
1721020,633,2738,QUEIJO MUSSARELA FAT KG,50586,50587,50794,50873,
1721021,633,2745,MORTADELA PERDIGAO TRAD PC PD KG,,,,,
1721022,633,2752,LINGUICA FRANGO APERITIVO KG,46186,46389,46393,46499,
1721023,633,2769,PAD BOLO PAMONHA KALU KG,,,,,
1721024,633,2776,PAD CASADINHO KALU KG,53986,53989,,,
1721025,633,2783,LINGUICA TOSCANA KG,54186,54586,54590,54830,54861
1721026,633,2806,CS COSTELINHA DEF KG,46186,46390,46404,46504,
1721057,633,3230,PAD ROSQUINHA DE QUEIJO KALU KG,53986,53989,54090,54135,
1721058,633,3247,HF MEXERICA MURKOTE KG,53988,54190,54301,,
1721059,633,3261,PAD ROSQUINHA DE LARANJA KG,53986,53989,54090,54135,
1721060,633,3278,PAD ROSQUINHA REQUEIJAO KALU KG,,,,,
1721061,633,3285,PAD ROSQUINHA TABACO KALU KG,53986,53989,54090,54135,
1721062,633,3292,PAD TORTA DOCE DELICIA KALU KG,53986,53989,54092,54136,
1721063,633,3308,LANCHE KALU KIBE UN,53987,53999,,,
1721064,633,3339,AVE FIESTA SEARA KG,54186,54195,54388,54435,
1721065,633,3346,BOV CONTRA FILE GRILL KG,46186,46188,46419,46459,
1721066,633,3353,AV COIO KG,54186,54195,54388,,
1721067,633,3360,BOV CORACAO BOV KG,46186,46188,46422,46460,
1721068,633,3377,PRESUNTO RIO SUL PC PD KG,,,,,
1721069,633,3391,LINGUICA FRANGO APERITIVO EMB KG,46186,46389,46393,46499,
1721070,633,3407,BOV PA KG,46186,46188,46451,46476,
1721071,633,3414,BOV FILE MIGNON CORDAO KG,46186,46188,46442,46467,
1721072,633,3438,HF TOMATE MACA KG,53988,54192,54215,,
1721073,633,3452,MORTADELA DEF PERDI OURO PC PD KG,,,,,
1721074,633,3469,HF SACOLAO KG,53988,54190,54310,,
1721075,633,3483,GUARNICAO FILE MERLUZA FRITO KG,53986,54000,54060,,
1721076,633,3490,MORTADELA DEF PERDIGAO OURO FAT KG,54186,54586,54587,54625,54700
1721077,633,3506,PAD PAO DOCE COMPRIDO KG,53986,53989,,,
1721078,633,3513,LINGUICA SUINA DEF KG GOMO,54186,54586,54590,54829,54860
1721079,633,3520,PAD PAO DOCE FUBA KALU KG,53986,53989,,,
1721080,633,3551,PAD MARTA ROCHA KALU KG,53986,53989,,,
1721081,633,3582,PAD PAO DOCE COM COCO KG,53986,53989,,,
1721082,633,3599,PAD PAO DOCE QUEIJO E ACUCAR KG,53986,53989,,,
1721083,633,3605,HF MANDIOCA EMBALADA PC 500G,53988,54192,54237,,
1721086,633,3643,CORACAO FRANGO CONG KG,46186,46188,46422,46460,
1721087,633,3650,PE FRANGO KG,46186,46388,46429,,
1721088,633,3667,APRESUNTADO AURORA FAT KG,54186,54586,54587,54608,54698
1721089,633,3674,PAD ROSCA TRANC QUEIJO KALU KG,53986,53989,,,
1721090,633,3681,PAD BROINHA TEMPERADA KALU KG,53986,53989,54069,54127,
1721091,633,3698,PAD BROINHA QUEIJO KALU KG,53986,53989,54069,54127,
1721092,633,3704,GALINHA CONGELADA SERTANEJA KG,54186,54195,54388,54455,
1721093,633,3735,PAD QUICHE KG,53986,53989,,,
1721121,633,4138,MANTEIGA DA ROCA KG,50586,50994,51008,51161,
1721094,633,3742,PAD ROSCA CONF COCO CR KALU KG,53986,53989,,,
1721095,633,3759,PAD PAO DE QUEIJO FOLHADO KALU KG,53986,53989,,,
1721096,633,3766,PAD BISC ESCALDADO KALU KG,53986,53989,54044,54121,
1721097,633,3780,PAD BOLO CHOCOLATE KALU KG,53986,53989,54049,54122,
1721098,633,3797,PAD PAO DE QUEIJO GOURMET KALU KG,53986,53989,,,
1721099,633,3803,PAD PALHA ITALIANA KALU KG,53986,53989,,,
1721100,633,3810,AVE PERU BATAVO CONG KG,54186,54195,54388,54473,
1721101,633,3827,PAD BISC CANJICA CASCUDO UN,53986,53989,54044,54121,
1721102,633,3834,PAD BISC QUEIJO KALU KG,53986,53989,54044,54121,
1721103,633,3841,PAD PRODUTO ECONOMICO 1 KALU KG,53986,53989,,,
1721104,633,3858,GUARNICAO CARNE ASSADA LOMBO KG,46186,46390,46398,46501,
1721105,633,3865,LANCHE KALU HAMBURGUER FOLHADO UN,53987,54006,,,
1721106,633,3889,FIGADO FRANGO RESFRIADO KG,46186,46188,46440,46466,
1721107,633,3933,PAD BOLO PRESTIGIO PEDACO KG,53986,53989,54049,54122,
1721108,633,3940,PRESUNTO SADIA PC PD KG,,,,,
1721109,633,3964,PAD BISC POLVILHO BCO KALU KG,53986,53989,54044,54121,
1721110,633,3971,PAD CUBU KG,53986,53989,,,
1721111,633,3988,DOCE DIET FLORMEL GOIABA BARRA 75G,49786,49986,49994,50079,50150
1721112,633,4008,FRANGO CAIPIRA CONG KG,54186,54195,54388,54452,
1721114,633,4022,PEITO FRANGO RESF LIGHT KG,46186,46388,46407,46490,
1721115,633,4039,PAD SAMANTILHA KG,53986,53989,,,
1721116,633,4046,PAD PAO MEDIO DE ACUCAR KALU KG,,,,,
1721117,633,4060,PAD PAO HAMBURGUER KALU KG,53986,53989,,,
1721118,633,4077,PRESUNTO PERDIGAO PC PD KG,,,,,
1721119,633,4107,PAD ROSQUINHA DE LEITE COND KG,53986,53989,,,
1721120,633,4114,APRESUNTADO PIF PAF PC PD KG,,,,,
1721122,633,4206,MORTADELA SADIA DEFUMADA KG,54186,54586,54587,54618,54755
1721123,633,4213,LINGUICA CASEIRA EMB KG,,,,,
1721124,633,4220,BOV CONTRA FILE PEDACO KG,46186,46188,46419,46459,
1721125,633,4237,HF TOMATE LONGA VIDA MEDIO KG,53988,54192,54215,,
1721126,633,4244,HF MELAO REDE KG,53988,54190,54300,,
1721127,633,4268,BOV CHA DE DENTRO PECA KG,,,,,
1721128,633,4275,CF FRANGO PASSARINHO TEMP KG,,,,,
1721129,633,4282,QUEIJO RICOTA MINAS SERRO KG,50586,50587,50796,50874,
1721130,633,4336,QUEIJO MUSSARELA TRANCA KG,50586,50587,50794,50908,
1721131,633,4367,BOV CHA DE DENTRO PEDACO KG,,,,,
1721132,633,4374,BOV LAGARTO EMB KG,,,,,
1721133,633,4381,SUI PERNIL TRASEIRO S OSSO EMB KG,,,,,
1721134,633,4398,BOV CARNE MOIDA KG,,,,,
1721135,633,4404,CB ESTROGONOFE PATINHO EMB KG,,,,,
1721136,633,4411,BOV CHA DE FORA PECA KG,,,,,
1721137,633,4428,LOMBO EMB KG,46186,46390,46410,46507,
1721138,633,4435,SUI TOUCINHO TORRESMO EMB KG,46186,46390,46439,46518,
1721139,633,4442,MORTADELA PERDIGAO BOLOGNELLA FT KG,54186,54586,54587,54618,54755
1721140,633,4459,DOCE DIET FLORMEL COCADA BARRA 75G,49786,49986,49994,50060,50169
1721141,633,4466,LINGUICA FRANGO FINA KG,46186,46389,46393,46499,
1721142,633,4473,CS LOMBO CANADENSE FAT KALU KG,46186,46390,46410,46507,
1721143,633,4480,BOV CONTRA FILE PECA KG,,,,,
1721144,633,4497,BOV CONTRA FILE BIFE EMB KG,,,,,
1721145,633,4527,PAD BOLO PAMONHA DE FORNO KALU KG,,,,,
1721146,633,4541,PAD BROA CANJICA KALU KG,53986,53989,54066,54126,
1721147,633,4572,PAD PAO FRANCES 25G KALU MINI KG,53986,53989,,,
1721148,633,4589,PAD TORRADA AMENTEIGADA OREGANO KG,53986,53989,,,
1721149,633,4596,PAD ROCAMBOLE CHOCOLATE KG,53986,53989,,,
1721150,633,4602,EMPANADO TEKITOS SEARA KG,54186,54195,54387,54405,54495
1721151,633,4626,QUEIJO PRATO FAT KG,50586,50587,50792,50872,
1721152,633,4633,PAD PAO CEBOLA KALU KG,53986,53989,,,
1721153,633,4640,PEITO FRANGO RETALHO EMB KG,46186,46388,46407,,
1721154,633,4657,SALAME ITALIANO SADIA KG,54186,54586,54804,54823,54866
1721155,633,4664,LINGUICA CALABRESINHA KG,54186,54586,54590,54639,54747
1721156,633,4671,PAD BOLO CENOURA CHOCOLATE KG,53986,53989,54049,54122,
1721157,633,4688,MORTADELA CONFIANCA PC PD KG,54186,54586,54587,54618,54755
1721158,633,4718,HF BATATA ASTERIX KG,53988,54192,54198,,
1721159,633,4725,ROCAMBOLE FGO RECHEADO KG,53986,53989,,,
1721160,633,4749,CB FIGADO ISCA EMB KG,,,,,
1721161,633,4770,PAD BOLO CHOC COM COCO KALU KG,,,,,
1721162,633,4787,PAD CALDO 230G,53986,53989,,,
1721163,633,4800,PAD PAO DOCE CREME CARACOL KALU KG,53986,53989,,,
1721164,633,4817,PAD BRIOCHE FRUTAS KALU KG,53986,53989,54063,54125,
1721165,633,4824,FRANGO PASSARINHO TEM BIG FRANGO KG,54186,54195,54388,54458,54531
1721166,633,4848,QUEIJO MINAS APROCAME KG,50586,50587,50802,50856,
1721167,633,4855,SUI BISTECA C PELE KG,46186,46390,46404,46504,
1721168,633,4886,LINGUICA FRIALL PETISCO 500G,54186,54586,54590,54633,54714
1721169,633,4893,INGREDIENTE MAIONESE PROCESSADO KG,54787,54792,54798,54813,54852
1721170,633,4909,SALSICHA RESFRIADA PIF PAF EMB KG,,,,,
1721171,633,4916,LINGUICA SUINA PERNIL EMB KG,54186,54586,54590,54829,54870
1721172,633,4923,LINGUICA FRANGO EMB KG,46186,46389,46393,46499,
1721173,633,4930,SUI PERNIL DIANTEIRO S OSSO RESF KG,46186,46390,46424,46513,
1721174,633,4947,QUEIJO MINAS PADRAO PORTO ALEGRE K,50586,50587,50808,50830,
1721175,633,4954,HF PEPINO PRETO KG,53988,54192,54264,,
1721176,633,4961,AVE PERU SADIA ASSA FACIL KG,54186,54195,54388,54473,
1721177,633,4978,PAD PAO DE QUEIJO RECHEADO KALU KG,53986,53989,,,
1721178,633,4985,PAD PAO FRANCES KALU KG,53986,53989,54096,54138,
1721179,633,4992,LANCHE ESPAGUET CHAPA FGO BCON 500G,53987,54004,,,
1721180,633,5005,HF MARACUJA DOCE KG,53988,54190,54297,,
1721181,633,5012,QUEIJO MINAS PADRAO SERRO KG,50586,50587,50808,50859,
1721182,633,5029,GALINHA CONGELADA KG,54186,54195,54388,54455,
1721183,633,5036,CS SUA ESPECIAL KG,46186,46390,46436,46517,
1721184,633,5043,HF UVA RED GLOBE KG,53988,54190,54254,,
1721185,633,5050,PEIXE FILE MERLUZA POLACA KG,54186,54195,54206,54347,54379
1721186,633,5067,HF MEXERICA PONKAN MEDIA KG,53988,54190,54301,,
1721187,633,5104,SALSICHA FRIALL KG,54186,54586,54806,54810,54874
1721188,633,5111,LANCHE KALU COXINHA COMUN UN,53987,53999,54034,,
1721189,633,5135,PAD BOLO BRIGADEIRO KALU KG,53986,53989,54049,54122,
1721190,633,5142,FRANGO RESF KG EST,46186,46388,46409,46491,
1721191,633,5166,PRESUNTO PIF PAF PC PD KG,,,,,
1721192,633,5173,PAD PAO FRANCES INTEGRAL KALU KG,53986,53989,54016,54174,
1721193,633,5197,HF AMEIXA NACIONAL KG,53988,54190,54266,,
1721195,633,5227,HF LARANJA PERA RIO T2 KG,,,,,
1721196,633,5234,HF GOIABA KG,53988,54190,54219,,
1721197,633,5241,APRESUNTADO PERDIGAO FAT KG,54186,54586,54587,54608,54698
1721198,633,5258,LINGUICA CALABRESA CIACARNE KG,54186,54586,54590,54639,54747
1721199,633,5272,PAD PAO SIRIO KALU KG,53986,53989,,,
1721200,633,5289,ASA FRANGO CONG KG,,,,,
1721201,633,5296,SALSICHA RESFRIADA KG,54186,54586,54806,54810,54874
1722402,633,37600,LASANHA SADIA BOLONHESA 600G,54186,54195,54387,54436,54574
1722403,633,37624,DESOD AXE AE COMPACT DARK TEMP 90,46386,46786,46795,46816,
1722404,633,37693,PIZZA SADIA CALABRESA 460G,54186,54195,54593,54602,54682
1722405,633,37716,FERMENTO PO ROYAL 100G,52386,52787,52789,53035,
1722406,633,37723,FERMENTO PO ROYAL 250G,52386,52787,52789,53103,
1722407,633,37785,BALAO ROMANA BIG MULTICOR UN,47386,48786,49004,49041,
1722408,633,37839,PORTA RETRATO RIO MASTER 20X25 E128,47386,47388,47590,47707,
1722409,633,37846,FIXACOR GUARANY 40ML,45786,45986,46008,46037,
1722410,633,37907,CONDIC KANECHOMN VITA CERAM 350ML,46386,46387,46599,46707,
1722411,633,37976,CONDIC SEDA LISO PERFEITO 325ML,46386,46387,46599,46695,
1722412,633,38010,INSET RATICIDA RATAK 10 75G,45786,45987,46225,46303,46365
1722413,633,38034,SALG BATATA SENSACOES 45G CARNE ASS,52386,52989,53012,53114,53371
1722414,633,38058,AMIDO MILHO MAIZENA 500G,50986,51386,51389,51509,
1722415,633,38065,AMIDO MILHO MAIZENA 1KG,50986,51386,51389,51446,
1722416,633,38072,MAIONESE 250G HELLMANNS TRAD,50986,51986,52036,52158,
1722417,633,38089,MAIONESE 500G HELLMANNS TRAD,50986,51986,52036,52158,
1722418,633,38096,PALMITO INT BRAS PALMA 300G,50986,51186,51213,51311,
1722419,633,38102,MAIONESE HELLMANNS LIMAO 250G,50986,51986,52036,52137,
1722420,633,38119,MAIONESE HELLMANNS LIMAO 500G,50986,51986,52036,52143,
1721203,633,5319,PAD PAO DE HOT DOG KALU MINI KG,53986,54000,54040,,
1721204,633,5326,RACAO CACHORRO PACOTE KG,,,,,
1721205,633,5333,LINGUICA CALABRESA SEARA KG,54186,54586,54590,54639,54747
1721206,633,5364,FRANGO PASSARINHO TEMP KG,54186,54195,54388,,
1721207,633,5371,LINGUICA CHURRASCO AURORA KG,54186,54586,54590,54627,54762
1721208,633,5395,PAD BISC OVOS KALU KG,53986,53989,54044,54121,
1721209,633,5401,PAD PAO BAGUETINHA KALU KG,,,,,
1721210,633,5418,HF MELAO ESPANHOL KG,53988,54190,54300,,
1721211,633,5425,PAD CHURRASQUINHO DE BOMBOM KALU KG,53986,53989,,,
1721212,633,5432,QUEIJO RICOTA MENINA CAMPO KG,50586,50587,50796,50874,
1721213,633,5456,QUEIJO MUSSARELA COTOCHES FAT KG,50586,50587,50794,50873,
1721214,633,5463,PAD TORTA CHOC BRANCO RASPAS KG,53986,53989,,,
1721215,633,5487,ASA FRANGO TEMPERADA KG,54186,54195,54388,54455,
1721216,633,5494,CS FATIADA C PELE TEMPERADA KG,,,,,
1721217,633,5500,PAD PAO DE CHURRASCO KALU KG,53986,53989,54016,,
1721218,633,5517,QUEIJO PROVOLONE FAT KG,,,,,
1721219,633,5548,SALSICHA RESFRIADA SEARA KG,54186,54586,54806,54810,54874
1721220,633,5562,LINGUICA CALABRESA REZENDE KG,54186,54586,54590,54639,54747
1721221,633,5586,HF LARANJA SELETA KG,53988,54190,54236,,
1721222,633,5593,PAD BREVIDADE KALU KG,53986,53989,54054,54123,
1721223,633,5616,HF MACA VERDE KG,53988,54190,54214,,
1721224,633,5623,PAD CASULO KALU KG,53986,53989,,,
1721225,633,5630,PAD PAO GOIANO KALU KG,,,,,
1721226,633,5647,PRESUNTO SADIA PERU LIGHT FAT KG,54186,54586,54587,54647,54704
1721227,633,5678,MORTADELA PERDIGAO FRANGO PC PD KG,54186,54586,54587,54618,54755
1721228,633,5685,PAD PAO BATATA FRANGO KG,53986,53989,,,
1721335,633,7566,HF QUIABO BDJ 300G,53988,54194,54209,,
1721229,633,5692,PAD BROA FUBA CREMOSA KALU KG,53986,53989,54066,54126,
1721230,633,5715,QUEIJO MUSSARELA COTOCHES PC PD KG,,,,,
1721231,633,5722,PAD ROSCA TRANC LISA KALU KG,53986,53989,,,
1721232,633,5739,QUEIJO MINAS PADRAO SUACUI PED KG,50586,50587,50808,50830,
1721233,633,5746,PAD CANJICA BCA KALU 250G,53986,53989,,,
1721234,633,5760,HF ABOBORA MUGANGO KG,53988,54192,54231,,
1721235,633,5777,PAD PAO DE QUEIJO TRAD KALU KG,53986,53989,,,
1721236,633,5791,BOV LINGUA KG,46186,46188,46445,46470,
1721238,633,5814,PAD BROA CARIOCA KALU KG,53986,53989,54066,54126,
1721239,633,5821,PAD ROSQUINHA DE NATA KALU KG,53986,53989,,,
1721240,633,5869,APRESUNTADO KALU PC PD KG,54186,54586,54587,54608,54730
1721241,633,5876,PEIXE CAVALINHA KG,54186,54195,54206,54336,54383
1721242,633,5906,BOV FRALDINHA TEMP KG,46186,46188,46443,46468,
1721243,633,5920,PAD CAKES ESPECIAS KALU KG,53986,53989,,,
1721244,633,5937,FIGADO FRANGO CONG KG,46186,46388,46405,,
1721245,633,5944,COXA SOBRECOXA FGO CONG KG,54186,54195,54388,54425,
1721246,633,5951,PEITO FRANGO CONG KG,,,,,
1721247,633,5968,PAD ROSCA TRANC ACUCAR KALU KG,53986,53989,,,
1721248,633,5975,CS PRODUCAO RETALHO SUINO GORDO KG,46186,46390,46430,46515,
1721249,633,5982,HF ARTICUM KG,53988,54190,54272,,
1721250,633,6002,HF ABOBORA MENINA KG,53988,54192,54231,,
1721251,633,6019,TENDER PIF PAF BOLINHA KG,54186,54586,54805,54820,54847
1721252,633,6064,SUI PERNIL TRASEIRO C OSSO RESF KG,46186,46390,46424,46513,
1721253,633,6071,LINGUICA SUINA AO VINHO KG,54186,54586,54590,54829,54870
1721254,633,6088,PADARIA COGUMELO INTEIRO KG,54788,54793,54799,54814,54853
1721255,633,6125,PEITO FRANGO DEFUMADO KALU KG,46186,46388,46432,,
1721256,633,6132,PAD ROCAMBOLE DC LEITE COM COCO KG,53986,53989,,,
1721257,633,6156,CF FRANGO CAIPIRA KG,,,,,
1721258,633,6163,LINGUICA CASEIRA ESPECIAL KALU KG,54186,54586,54590,54644,54716
1721446,633,9690,BOV MACA PEITO PECA KG,,,,,
1721259,633,6170,PAD PAO MEDIO LISO KALU KG,,,,,
1721260,633,6187,HF GENGIBRE KG,53988,54192,54258,,
1721261,633,6200,PRESUNTO RESENDE PERU FAT KG,54186,54586,54587,54647,54704
1721262,633,6217,LANCHE KALU FEIJOADA ARROZ 450G,53986,53989,,,
1721263,633,6224,PAD SUSPIRO KEROMAIS KG,,,,,
1721264,633,6248,QUEIJO MINAS PADRAO KG,50586,50587,50808,50859,
1721265,633,6255,HF ABOBORA MORANGA INT KG,53988,54192,54231,,
1721266,633,6309,PAD PALITO DE QUEIJO KALU KG,53986,53989,,,
1721267,633,6316,HF LARANJA BAHIA KG,53988,54190,54236,,
1721268,633,6323,PAD TORTA RECHEIO BRIGADEIRO KG,53986,53989,54094,54137,
1721269,633,6378,GUARNICAO CARNE ASSADA PEITO FGO KG,53986,54000,54064,,
1721270,633,6385,SUPRIMENTO RIBBON 110X74,54787,54792,54798,54813,54852
1721271,633,6408,QUEIJO PRATO CURRAL MINAS KG,50586,50587,50792,50887,
1721272,633,6415,PAD PAO DOCE QUEIJO KG,53986,53989,,,
1721273,633,6422,LINGUICA TOSCANA ESPECIAL  KG,,,,,
1721274,633,6460,MORTADELA PIF PAF TRADICAO KG,54186,54586,54587,54618,54755
1721275,633,6477,SUI PRODUCAO PERNIL TR S OSSO KG,46186,46390,46424,46513,
1721276,633,6507,BACON CUBOS TROPEIRA KG,54186,54195,54389,54395,54537
1721277,633,6514,PEITO FRANGO RESF KG,46186,46388,46420,,
1721278,633,6576,TIRINHA FGO SEARA EMPANADA KG,54186,54195,54591,54651,54737
1721279,633,6590,QUEIJO CANASTRA EXTRA KG,50586,50587,50810,50832,
1721280,633,6606,BATATA EXTRA T2 KG,,,,,
1721281,633,6620,PAD PAO SEMI ITALIANO KALU KG,53986,53989,,,
1721282,633,6668,S EMPANADO REZENDE CHICKEN BITS KG,54186,54195,54591,54651,54737
1721283,633,6675,QUEIJO MINAS PADRAO COTOCHES KG,50586,50587,50808,50859,
1722395,633,37501,BANHA SADIA 1KG,54186,54586,54589,54610,54710
1721284,633,6699,HF TANGERINA S SEMENTE KG,53988,54190,54248,,
1721285,633,6705,HF PEPINO CAIPIRA KG,53988,54192,54264,,
1721286,633,6729,MORTADELA DEF AURORA PC PD KG,54186,54586,54587,54625,54700
1721287,633,6743,PAD PAO CASEIRO KALU KG,53986,53989,,,
1721288,633,6750,PADARIA EMULSIFICANTE GLINTEX KG,54788,54793,54799,54814,54853
1721289,633,6798,COXINHA ASA FGO RESF KG,46186,46388,46401,,
1721290,633,6859,HF UVA BRASIL KG,53988,54190,54254,,
1721291,633,6866,GUARNICAO CARNE ASSADA LAGARTO RECH,,,,,
1721292,633,6873,PAD TORTA CHOC BRANCO GANACHE KG,53986,53989,,,
1721293,633,6880,LINGUICA MISTA DEFUMADA KG,54186,54586,54590,54827,54858
1721294,633,6903,AMENDOIM C CASCA TORRADO KG,50986,51997,52021,52128,
1721295,633,6910,SALAME ITALIANO SEARA KG,54186,54586,54804,54823,54866
1721296,633,6927,PADARIA COGUMELO FATIADO KG,54788,54793,54799,54814,54853
1721297,633,6934,REQUEIJAO BARRA NUGOVITA KG,50586,50587,50806,50889,50967
1721298,633,6941,PAD BOLO FORMIGUEIRO KALU KG,53986,53989,54049,54122,
1721299,633,6958,LINGUICA SUINA AO VINHO EMB KG,,,,,
1721300,633,6965,PAD TORTA FLORESTA NEGRA KALU KG,53986,53989,,,
1721301,633,6972,BACALHAU SAITHE NORUEGUES 7 9 KG,54186,54189,54218,54319,54382
1721302,633,6996,GUARNICAO COSTELINHA PORCO KG,53986,54000,54046,,
1721303,633,7023,DOCE DIET FLORMEL PACOCA BARRA 60G,49786,49986,49994,50088,50153
1721304,633,7030,PAD TORTA DE BACALHAU KALU KG,53986,53989,,,
1721305,633,7047,AVE PERU REZENDE CONG KG,54186,54195,54388,54473,
1721306,633,7061,QUEIJO MUSSARELA RALADA KG,,,,,
1721307,633,7078,PAD BISC SCOOBY KALU KG,53986,53989,54044,54121,
1721308,633,7085,CORACAO FRANGO RESFRIADO KG,46186,46388,46397,,
1721309,633,7115,PAD TORTA VERAO KG,,,,,
1721310,633,7139,PAD SONHO RECH DOCE DE LEITE KG,53986,53989,,,
1721311,633,7146,SALAMINHO FAT KG,,,,,
1721418,633,9201,PAD BISQUEIJO KALU KG,53986,53989,54044,54121,
1721312,633,7160,SUI ORELHA DE PORCO KG,46186,46390,46416,46510,
1721313,633,7184,QUEIJO MINAS MEIA CURA P ALEGRE KG,50586,50587,50810,50832,
1721314,633,7191,BOV MOCOTO KG,46186,46188,46448,46473,
1721315,633,7252,BOV PICANHA FATIADA KG,46186,46188,46455,46480,
1721316,633,7269,PAD BISCOITO DE LIMAO KALU KG,53986,53989,54044,54121,
1721317,633,7290,FRALDA T MONICA T PROTECAO EG 8UN,46386,46586,46802,46811,46968
1721318,633,7313,LINGUICA TOSCANA PREMIADA KG,54186,54586,54590,54830,54861
1721319,633,7337,QUEIJO CANASTRA SERRA DA PRATA KG,50586,50587,50810,50832,
1721320,633,7344,COXA SOBRECOXA GALINHA RESF KG,46186,46388,46426,,
1721321,633,7351,APRESUNTADO REZENDE FAT KG,54186,54586,54587,54608,54698
1721322,633,7399,PAD PATE DE FRANGO  KG,53986,53989,,,
1721323,633,7405,GUARNICAO TORRESMO KALU KG,53986,54000,54082,,
1721324,633,7429,QUEIJO MINAS PADRAO QUEIJARIA KG,50586,50587,50808,50859,
1721325,633,7436,LANCHE KALU MARAVILHA UN,53987,54006,,,
1721326,633,7443,LINGUICA TOSCANA CIACARNE KG,54186,54586,54590,54830,54861
1721327,633,7450,GUARNICAO GALINHADA KALU KG,53986,54000,54067,,
1721328,633,7467,MOELA FGO RESF EMB KG,,,,,
1721329,633,7481,LINGUICA SUINA SEARA KG,54186,54586,54590,54829,54870
1721330,633,7498,SALAMINHO REZENDE KG,54186,54586,54805,54809,54846
1721331,633,7511,TENDER BATAVO FAT KG,54186,54586,54805,54820,54847
1721332,633,7528,QUEIJO RICOTA DANATA KG,50586,50587,50796,50874,
1721333,633,7535,HF PIMENTA DEDO MOCA BDJ 150G,53988,54196,54217,,
1721334,633,7542,PRESUNTO RIO SUL FAT KG,54186,54586,54587,54643,54703
1721336,633,7603,CB PICANHA MATURATTA PECA KG,54186,54195,54386,54423,54492
1721337,633,7634,PEIXE BACALHAU FILE GADUS KG,54186,54195,54206,54329,54358
1721338,633,7658,MORTADELA ITALLA FAT KG,54186,54586,54587,54618,54755
1721339,633,7689,PRESUNTO FRIALL FAT KG,54186,54586,54587,54643,54703
1721340,633,7696,PAD TRONCO DOCE KALU KG,53986,53989,,,
1721341,633,7702,HF PITAIA KG,53988,54190,54308,,
1721342,633,7719,BOV DOBRADINHA EMB KG,,,,,
1721343,633,7726,HF CAJA MANGA KG,53988,54190,54279,,
1721344,633,7771,BACON FAT KG,,,,,
1721345,633,7788,PAD CASSAROLA MILHO KALU KG,,,,,
1721346,633,7801,HF MANGA ROSA KG,53988,54190,54242,,
1721347,633,7818,PAD PAO LANCHE COM QUEIJO KG,53986,53989,,,
1721348,633,7825,PAD BRIOCHE DE RICOTA KALU KG,,,,,
1721349,633,7849,PADARIA RETALHO PRES MUS KG,54788,54793,54799,54814,54853
1721350,633,7856,HF TAMARINDO BDJ 140G,53988,54190,54245,,
1721351,633,7887,PESCOCO PERU RESFRIADO KG,54186,54195,54388,54474,
1721352,633,7894,LANCHE CALDO FEIJAO 240G,53987,54012,,,
